drug_id,drug_name,drug_synonyms,status,type,main_pubmed,main_doi,smiles,structure_image,chebi_id,pubchem_cid,pubchem_sid,moa,radiochemical_method_description,radiochemical_yield,radiochemical_purity,specific_activity,created_at,updated_at
RDC01096,​Al[18F]F-37,Al18F-F-37,Preclinical,Diagnosis,40591084,10.1186/s41181-025-00359-2,CC1=C(C=CC=C1)C2=CC=CC(COC3=CC(OCC4=CN=CC(S(=O)(C)=O)=C4)=C(C=C3Cl)CN(C)C(CNC([C@@H](NC([C@@H](NC([C@@H](NC(CCNC(CC5=CC=C(C=C5)C[N@@]6(CC(O7)=O)[C@H]8[C@@H](CCCC8)[N]9(C%10)CC(O[Al]967([18F])OC%10=O)=O)=O)=O)CS(=O)(O)=O)=O)CS(=O)(O)=O)=O)CS(=O)(O)=O)=O)=O)=C2C,DSTR01096,,,,"Al[18F]F-37 (PD-L1) is an Al18F-labeled diagnostic radiopharmaceutical targeting PD-L1, indicated for the PET/CT imaging diagnosis to assess PD-L1 expression levels in cancer patients.Hepatobiliary excretion.",,,,,,
RDC01097,[68Ga]Ga-NK224,68Ga-NK224,Preclinical,Diagnosis,40343815,10.1158/1078-0432.CCR-25-0160,O=C(N[C@@H](CC1=CN=CN1)C(N[C@H](C(N2[C@@H](CC(C2)O)C(N[C@H](C(N[C@H](C(N[C@H](C(N(C)[C@@H](CCCC)C(N(C)C[C@@H](C)C(N[C@@H](CCCCNC(C[N]34CC[N]5(C6)CC[N]7(CC4)CC(O[68Ga]573OC6=O)=O)=O)C(NC(CSC8)C(NCC(N)=O)=O)=O)=O)=O)=O)CC9=CN(C%10=C9C=CC=C%10)CC(O)=O)=O)CO)=O)CC%11=CNC%12=C%11C=CC=C%12)=O)=O)CCC(O)=O)=O)[C@H]%13CCCN%13C([C@H](CC(N)=O)NC(C(C)N(C)C(C(CC%14=CC=C(C=C%14)O)NC8=O)=O)=O)=O,DSTR01097,,,,"[68Ga]Ga-NK224 is a small-molecule PET imaging tracer labeled with gallium-68, targeting tumor-associated biomarkers, enabling visualization of tumors such as lung cancer and breast cancer.Renal excretion.",,,,,,
RDC01101,​Al[18F]F-NOTA-iPD-L1,18F-iPD-L1 peptide,Preclinical,Diagnosis,40733128,10.3390/pharmaceutics17070920,CC(C)C/C(C(N[C@@H](C(N[C@@H](CCCCNC(NC1=CC=C(CC2C[N@@]3(CC[N](CC(O4)=O)5CC[N]26CC(O7)=O)CC(O[Al]35674[18F])=O)C=C1)=O)C(N[C@@H](CS)C(N[C@H](C(N[C@@H](C(N[C@H](C(N8CCC[C@H]8C(N[C@H](CC9=CNC=N9)C%10=O)=O)=O)CC(N)=O)=O)C)=O)CC%11=CC=C(C=C%11)O)=O)=O)=O)CC(C)C)=O)=N/C([C@H](CC%12=CNC%13=CC=CC=C%13%12)NC([C@@H](CO)NC([C@H](CC%14=CNC%15=CC=CC=C%14%15)NC([C@@H]%16CCCN%16C([C@H](CC(C)C)N%10)=O)=O)=O)=O)=O,DSTR01101,,,,"Al[18F]F-NOTA-iPD-L1 is a PET imaging tracer labeled with fluorine-18 using an AlF-NOTA labeling strategy, conjugated to a small-molecule inhibitor targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Hepatobiliary and renal excretion.",,,,,,
RDC01105,[68Ga]Ga-DOTA-PEG2-Asp2-PDL1P,68Ga-PDL1P peptide,Preclinical,Diagnosis,40029371,10.1007/s00259-025-07173-7,O=C(C[N]12CC[N](CC[N@@](CC[N](CC1)3C4)5CC(O6)=O)7CC(NCCCC[C@@H](C(N([H])CC(N[C@H](C(NCC(N[C@H](C(NCC(N[C@H](C(N[C@]([H])(C(N[C@@H](CC8=CC=C(O)C=C8)C(N[C@H](C(N[C@@H](CS)C(NCC(N[C@@H](C)C(N[C@]([H])(C(N[C@H](C(N[C@H](C(N[C@@H](C)C(N9CCC[C@H]9C(N[C@H](C(N[C@@H](C)C(N[C@H](C(N[C@]([H])(C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(O)=O)CC(C)C)=O)CO)=O)CCC(O)=O)=O)CCCCN)=O)[C@H](CC)C)=O)CCC(N)=O)=O)=O)CCCCN)=O)=O)=O)CC(C)C)=O)CO)=O)[C@H](CC)C)=O)=O)=O)=O)CC(C)C)=O)=O)[C@@H](C)O)=O)CO)=O)=O)CO)=O)=O)CO)=O)=O)NC(CCOCCOCCNC(C[C@@H](C(O)=O)NC(C[C@H](C(O)=O)N)=O)=O)=O)=O)O[68Ga]27563OC4=O,DSTR01105,,,,"[68Ga]Ga-DOTA-PEG2-Asp2-PDL1P is a small-molecule PET imaging tracer labeled with gallium-68, conjugated with a PEG2 linker and Asp2 modification, targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Urinary system excretion.",,,,,,
RDC01106,​Al[18F]F-NOTA-PEG2-Asp2-PDL1P,18F-PDL1P peptide,Preclinical,Diagnosis,38442611,10.1016/j.bioorg.2024.107193,O=C(C[N]12CC[N](C3)4CC[N](CC1)5CC(NCCCC[C@@H](C(N([H])CC(N[C@H](C(NCC(N[C@H](C(NCC(N[C@H](C(N[C@]([H])(C(N[C@@H](CC6=CC=C(O)C=C6)C(N[C@H](C(N[C@@H](CS)C(NCC(N[C@@H](C)C(N[C@]([H])(C(N[C@H](C(N[C@H](C(N[C@@H](C)C(N7CCC[C@H]7C(N[C@H](C(N[C@@H](C)C(N[C@H](C(N[C@]([H])(C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(O)=O)CC(C)C)=O)CO)=O)CCC(O)=O)=O)CCCCN)=O)[C@H](CC)C)=O)CCC(N)=O)=O)=O)CCCCN)=O)=O)=O)CC(C)C)=O)CO)=O)[C@H](CC)C)=O)=O)=O)=O)CC(C)C)=O)=O)[C@@H](C)O)=O)CO)=O)=O)CO)=O)=O)CO)=O)=O)NC(CCOCCOCCNC(C[C@@H](C(O)=O)NC(C[C@H](C(O)=O)N)=O)=O)=O)=O)O[[AlF]2+]245OC3=O,DSTR01106,,,,"Al[18F]F-NOTA-PEG2-Asp2-PDL1P is a small-molecule PET imaging tracer labeled with fluorine-18 using an AlF-NOTA labeling strategy, incorporating a PEG2 linker and Asp2 modification, and targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Urinary system excretion.",,,,,,
RDC01107,​Al[18F]F-NOTA-ZPD-L1_4,18F-ZPD-L1_4,Preclinical,Diagnosis,33098025,10.1007/s11307-020-01544-2,,,,,,"Al[18F]F-NOTA-ZPD-L1₄ is a multivalent small-molecule PET imaging tracer labeled with fluorine-18 using an AlF-NOTA labeling strategy, targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Urinary system excretion.",,,,,,
RDC01108,[68Ga]Ga-NOTA-ZPD-L1_4,68Ga-ZPD-L1_4,Preclinical,Diagnosis,33098025,10.1007/s11307-020-01544-2,,,,,,"[68Ga]Ga-NOTA-ZPD-L1₄ is a multivalent small-molecule PET imaging tracer labeled with gallium-68, conjugated via a NOTA-based chelator and targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Urinary system excretion.",,,,,,
RDC01109,​Al[18F]F-NOTA-PCP2,18F-PCP2,Preclinical,Diagnosis,38713298,10.1007/s00259-024-06743-5,O=C(C[N]12CC[N@](C3)4CC[N@](CC1)5CC(NCCOCCOCCOCCC(NCCCCC(C(NC(CSCC(NC(CC6=CC=C(C=C6)O)C(N(C(C(NC(C(N7C(CCC7)C(NC(CC8=CN=CN8)C(NC(CCC(O)=O)C(N9C(CC(C9)O)C(NC(CC%10=CNC%11C%10C=CC=C%11)C(NC(CO)C(NC(CC%12=CN(C%13C%12C=CC=C%13)CC(O)=O)C(N(C(C(N(C)C%14CCCC)=O)CCCC)C)=O)=O)=O)=O)=O)=O)=O)=O)CC(N)=O)=O)C)C)=O)=O)C(NCC(N)=O)=O)=O)NC%14=O)=O)=O)O[Al]245([18F])OC3=O,DSTR01109,,,,"Al[18F]F-NOTA-PCP2 is a small-molecule PET imaging tracer labeled with fluorine-18 using an AlF-NOTA labeling strategy, targeting tumor-associated biomarkers, enabling visualization of tumors such as lung cancer and breast cancer.Urinary system excretion.",,,,,,
RDC01110,​Al[18F]F-NOTA-WL12,18F-WL12 PD-L1 peptide,Phase 1,Diagnosis,38713298,10.1007/s00259-024-06743-5,,,,,,"Al[18F]F-NOTA-WL12 is a PET imaging tracer labeled with fluorine-18 using an AlF-NOTA labeling strategy, based on the WL12 peptide targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Urinary and hepatobiliary systems excretion.",,,,,,
RDC01111,[68Ga]Ga-NODAGA-NM-01,68Ga-NM-01 PD-L1 ligand,Phase 1,Diagnosis,39871394,10.1186/s40644-025-00826-8,,,,,,"[68Ga]Ga-NODAGA-NM-01 is a PET imaging tracer labeled with gallium-68, conjugated to the NM-01 antibody fragment targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer.Urinary and hepatobiliary systems excretion.",,,,,,
RDC01112,[68Ga]Ga-DOTA-WL12,68Ga-WL12,Phase 1,Diagnosis,38880776,10.1002/smtd.202400358,CN([C@H](C(N[C@@H](CC(N)=O)C(N1CCC[C@H]1C(N[C@@H](CC2=CNC=N2)C(N[C@@H](CC(C)C)C(N3C[C@@H](C[C@H]3C(N[C@H](C(N[C@@H](CO)C(N[C@H](C(N4C)=O)CC5=CN(C6=C5C=CC=C6)C)=O)=O)CC7=CNC8=C7C=CC=C8)=O)O)=O)=O)=O)=O)=O)C)C([C@H](CC9=CC=C(C=C9)O)NC(CSC[C@H](C(NCC(N)=O)=O)NC([C@H](CCCNC(CCC([N@@]%10%11CC[N](CC[N@@](CC(O%12)=O)%13CC[N](C%14)%15CC%10)%16CC(O)=O)C(O[68Ga]%11%16%13%15%12OC%14=O)=O)=O)NC([C@H](CCCC)N(C)C([C@@H]4CCCC)=O)=O)=O)=O)=O,DSTR01112,,,,"[68Ga]Ga-DOTA-WL12 is a PET imaging tracer labeled with gallium-68, conjugated to the WL12 peptide targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.",,,,,,
RDC01113,[68Ga]Ga-NOTA-RW102,68Ga-RW102,Preclinical,Diagnosis,38580333,10.1136/jitc-2024-008794,,,,,,"[68Ga]Ga-NOTA-RW102 is a small-molecule PET imaging tracer labeled with gallium-68, conjugated and targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Urinary system excretion.",,,,,,
RDC01114,[68Ga]Ga-NOTA-ABDRW102,68Ga-ABDRW102,Preclinical,Diagnosis,38580333,10.1136/jitc-2024-008794,,,,,,"[68Ga]Ga-NOTA-ABDRW102 is a small-molecule PET imaging tracer labeled with gallium-68, conjugated and modified with an albumin-binding domain (ABD), targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Urinary system excretion.",,,,,,
RDC01115,[64Cu]Cu-NOTA-ABDRW102,64Cu-ABDRW102,Preclinical,Diagnosis,38580333,10.1136/jitc-2024-008794,,,,,,"[64Cu]Cu-NOTA-ABDRW102 is a small-molecule PET imaging tracer labeled with copper-64, conjugated and modified with an albumin-binding domain (ABD), targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Urinary system excretion.",,,,,,
RDC01116,[89Zr]Zr-DFO-ABDRW102,[89Zr]Zr-DFO-ABDRW102,Preclinical,Diagnosis,38580333,10.1136/jitc-2024-008794,,,,,,"[89Zr]Zr-DFO-ABDRW102 is an immuno-PET imaging tracer labeled with zirconium-89, conjugated and modified with an albumin-binding domain (ABD), targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Urinary system excretion.",,,,,,
RDC01117,[211At]At-AuNP-ABDMPL16,[211At]At-AuNP-ABDMPL16,Preclinical,Treatment,40394402,10.1007/s00259-025-07238-7,,,,,,"[211At]At-AuNP-ABDMPL16 is an alpha-emitting radiotherapeutic nanomedicine labeled with astatine-211, incorporating gold nanoparticles (AuNPs) and modified with an albumin-binding domain (ABD), targeting programmed death-ligand 1 (PD-L1), enabling targeted radiotherapy of tumors such as lung cancer and melanoma.",,,,,,
RDC01119,​Al[18F]F-PAI-PDL1p,[18F]AlF-PAI-PDL1p,Preclinical,Diagnosis,39079391,10.1016/j.bioorg.2024.107660,O=C1O[Al]234([18F])[N@@](CC[N](CC5)3CC(NCCCC[C@@H](C(N([H])CC(N[C@H](C(NCC(N[C@H](C(NCC(N[C@H](C(N[C@]([H])(C(N[C@@H](CC6=CC=C(O)C=C6)C(N[C@H](C(N[C@@H](CS)C(NCC(N[C@@H](C)C(N[C@]([H])(C(N[C@H](C(N[C@H](C(N[C@@H](C)C(N7CCC[C@H]7C(N[C@H](C(N[C@@H](C)C(N[C@H](C(N[C@]([H])(C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(O)=O)CC(C)C)=O)CO)=O)CCC(O)=O)=O)CCCCN)=O)[C@H](CC)C)=O)CCC(N)=O)=O)=O)CCCCN)=O)=O)=O)CC(C)C)=O)CO)=O)[C@H](CC)C)=O)=O)=O)=O)CC(C)C)=O)=O)[C@@H](C)O)=O)CO)=O)=O)CO)=O)=O)CO)=O)=O)NC(CCOCCOCCOCCNC(CC(C(O)=O)NC(CC(C(O)=O)NC(CC(NC(CCCC8=CC=C(C=C8)I)=O)C(O)=O)=O)=O)=O)=O)=O)(CC(O4)=O)CC[N]52C1,DSTR01119,,,,"Al[18F]F-PAI-PDL1p is a PET imaging tracer labeled with fluorine-18 using an AlF-based labeling strategy, targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Urinary system excretion.",,,,,,
RDC01120,[68Ga]Ga-PAI-PDL1p,[68Ga]Ga-PAI-PDL1p,Preclinical,Diagnosis,39079391,10.1016/j.bioorg.2024.107660,O=C(C[N]12CC[N@](C3)4CC[N](CC1)5CC(NCCCC[C@@H](C(N([H])CC(N[C@H](C(NCC(N[C@H](C(NCC(N[C@H](C(N[C@]([H])(C(N[C@@H](CC6=CC=C(O)C=C6)C(N[C@H](C(N[C@@H](CS)C(NCC(N[C@@H](C)C(N[C@]([H])(C(N[C@H](C(N[C@H](C(N[C@@H](C)C(N7CCC[C@H]7C(N[C@H](C(N[C@@H](C)C(N[C@H](C(N[C@]([H])(C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(O)=O)CC(C)C)=O)CO)=O)CCC(O)=O)=O)CCCCN)=O)[C@H](CC)C)=O)CCC(N)=O)=O)=O)CCCCN)=O)=O)=O)CC(C)C)=O)CO)=O)[C@H](CC)C)=O)=O)=O)=O)CC(C)C)=O)=O)[C@@H](C)O)=O)CO)=O)=O)CO)=O)=O)CO)=O)=O)NC(CCOCCOCCOCCNC(CC(C(O)=O)NC(CC(C(O)=O)NC(CC(NC(CCCC8=CC=C(C=C8)I)=O)C(O)=O)=O)=O)=O)=O)=O)O[68Ga]245OC3=O,DSTR01120,,,,"[68Ga]Ga-PAI-PDL1p is a peptide-based PET imaging tracer labeled with gallium-68, targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Urinary system excretion.",,,,,,
RDC01121,[68Ga]Ga-NOTA-IMB,[68Ga]Ga-NOTA-IMB,Preclinical,Diagnosis,37878029,10.1007/s00259-023-06480-1,O=C1C[N]2(CC[N](CC3)4CC(NCCCCC(C(N[C@@H](CC(C)C)C(N[C@H](C(N[C@@H](CS)C(N[C@H](C(N[C@@H](CC(C)C)C(N[C@H](C(N5[C@@H](CCC5)C(N[C@@H](CC(N)=O)C(N[C@@H]([C@@H](C)CC)C(N[C@@H]([C@H](CC)C)C(N[C@H](C(N[C@H](C(N[C@H](C(O)=O)CC(C)C)=O)C)=O)CO)=O)=O)=O)=O)=O)C)=O)=O)CO)=O)=O)[C@@H](C)O)=O)=O)N)=O)CC[N]63CC(O[68Ga]624O1)=O,DSTR01121,,,,"[68Ga]Ga-NOTA-IMB is a small-molecule PET imaging tracer labeled with gallium-68, targeting tumor-associated biomarkers, enabling visualization of tumors such as lung cancer and breast cancer.Urinary and hepatobiliary systems excretion.",,,,,,
RDC01122,​Al[18F]F-NOTA-IMB,[18F]AlF-NOTA-IMB,Preclinical,Diagnosis,37878029,10.1007/s00259-023-06480-1,O=C(O1)C[N]2(CC[N](CC3)4CC(NCCCCC(C(N[C@@H](CC(C)C)C(N[C@H](C(N[C@@H](CS)C(N[C@H](C(N[C@@H](CC(C)C)C(N[C@H](C(N5[C@@H](CCC5)C(N[C@@H](CC(N)=O)C(N[C@@H]([C@@H](C)CC)C(N[C@@H]([C@H](CC)C)C(N[C@H](C(N[C@H](C(N[C@H](C(O)=O)CC(C)C)=O)C)=O)CO)=O)=O)=O)=O)=O)C)=O)=O)CO)=O)=O)[C@@H](C)O)=O)=O)N)=O)CC[N]63CC(O[Al]6214[18F])=O,DSTR01122,,,,"Al[18F]F-NOTA-IMB is a small-molecule PET imaging tracer labeled with fluorine-18 using an AlF-NOTA labeling strategy, targeting tumor-associated biomarkers, enabling visualization of tumors such as lung cancer and breast cancer.Urinary and hepatobiliary systems excretion.",,,,,,
RDC01123,[68Ga]Ga-NOTA-WL12,[68Ga]Ga-NOTA-WL12; 68Ga-WL12,Phase 1,Diagnosis,34326125,10.2967/jnumed.121.262045,CN([C@H](C(N[C@H](CC(N)=O)C(N1CCCC1C(NC(CC2=CNC=N2)C(N[C@H](CC(C)C)C(N3C[C@@H](CC3C(N4)=O)O)=O)=O)=O)=O)=O)C)C[C@@H](NC(CSCC(C(NCC(N)=O)=O)NC([C@H](CCCNC(NC5=CC=C(C=C5)CC6C[N@]7(CC[N@](C8)9CC[N@@]6%10CC(O%11)=O)CC(O[68Ga+3]9%10%117OC8=O)=O)=S)NC(C(CCCC)N(C(C(CCCC)N(C([C@H](CC%12=CN(C%13=C%12C=CC=C%13)C)NC([C@H](CO)NC(C4CC%14=CNC%15=C%14C=CC=C%15)=O)=O)=O)C)=O)C)=O)=O)=O)CC%16=CC=C(C=C%16)O,DSTR01123,,,,"[68Ga]Ga-NOTA-WL12 is a PET imaging tracer labeled with gallium-68, conjugated to the WL12 peptide targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Urinary and hepatobiliary systems excretion.",,,,,,
RDC01125,​Al[18F]F-NOTA-IPB-GPC3P,[18F]AlF-NOTA-IPB-GPC3P,Preclinical,Diagnosis,38640719,10.1016/j.bioorg.2024.107352,O=C(CC(C(N[C@@H](CC(O)=O)C(N[C@@H](C(NCC(NCC(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(O)=O)CCC(N)=O)=O)CCCNC(N)=N)=O)[C@@H](C)O)=O)[C@H](O)C)=O)CC(C)C)=O)CC1=CC=CC=C1)=O)CC2=CC=C(C=C2)O)=O)[C@H](O)C)=O)=O)=O)C(C)C)=O)=O)NC([C@H](CCCNC(N)=N)NC([C@H](CC(N)=O)NC(C(CC(O)=O)NC([C@H](CCCNC(N)=N)NC(CNC(CNC(NC(C(NC(C[N]34CC[N]5(CC[N@](CC4)6CC(O7)=O)CC(O[Al]5673[18F])=O)=O)CCCCNC(CCCC8=CC=C(C=C8)I)=O)=O)=O)=O)=O)=O)=O)=O)=O)C.C,DSTR01125,,,,"Al[18F]F-NOTA-IPB-GPC3P is a peptide-based PET imaging tracer labeled with fluorine-18 using an AlF-NOTA labeling strategy, targeting glypican-3 (GPC3), enabling visualization of tumors such as hepatocellular carcinoma.Renal and hepatobiliary systems excretion.",,,,,,
RDC01126,​Al[18F]F-GP2633,[18F]AlF-GP2633,Preclinical,Diagnosis,38640719,10.1016/j.bioorg.2024.107352,O=C(C[N@@]12C(C[N](CC[N](CC1)3CC(O4)=O)5CC(O6)=O)CC7=CC=C(C=C7)NC(NC(NCC(NCC(N[C@H](C(NC(CC(O)=O)C(N[C@H](C(N[C@@H](CCCNC(N)=N)C(NC(C(N[C@@H](CC(O)=O)C(N[C@@H](C(NCC(NCC(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(O)=O)CCC(N)=O)=O)CCCNC(N)=N)=O)[C@@H](C)O)=O)[C@H](O)C)=O)CC(C)C)=O)CC8=CC=CC=C8)=O)CC9=CC=C(C=C9)O)=O)[C@H](O)C)=O)=O)=O)C(C)C)=O)=O)CC(C)=O)=O)=O)CC(N)=O)=O)=O)CCCNC(N)=N)=O)=O)=O)=S)O[Al]25634C,DSTR01126,,,,"Al[18F]F-GP2633 is a small-molecule or peptide-based PET imaging tracer labeled with fluorine-18 using an AlF-based labeling strategy, targeting tumor-associated biomarkers, enabling visualization of tumors such as lung cancer and breast cancer.Renal and hepatobiliary systems excretion.",,,,,,
RDC01129,[44Sc]Sc-B11-nanobody,[44Sc]Sc-B11-nanobody,Preclinical,Diagnosis,40574107,10.3390/pharmaceutics17060796,,,,,,"[44Sc]Sc-B11-nanobody is a PET imaging tracer labeled with scandium-44, conjugated to a B11 nanobody targeting specific tumor-associated antigens, enabling rapid visualization of solid tumors.",,,,,,
RDC01130,[44Sc]Sc-B11-IgG,[44Sc]Sc-B11-IgG,Preclinical,Diagnosis,40574107,10.3390/pharmaceutics17060796,,,,,,"[44Sc]Sc-B11-IgG is an immuno-PET imaging tracer labeled with scandium-44, conjugated to the full-length B11 IgG antibody targeting specific tumor-associated antigens, enabling visualization of solid tumors.",,,,,,
RDC01133,​Al[18F]F-NOTA-ZPD-L1_1,18F-AIF-NOTA-ZPD-L1_1; [18F]AlF-NOTA-ZPD-L1_1,Preclinical,Diagnosis,28588151,10.2967/jnumed.117.191718,,,,,,"Al[18F]F-NOTA-ZPD-L1₁ is a monovalent small-molecule PET imaging tracer labeled with fluorine-18 using an AlF-NOTA labeling strategy, targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Primarily renal excretion.",,,,,,
RDC01135,[68Ga]Ga-BMS-986192,[68Ga]Ga-BMS-986192,Phase 1,Diagnosis,33517324,10.2967/jnumed.120.258384,,,,,,"[68Ga]Ga-BMS-986192 is a PET imaging tracer labeled with gallium-68, based on the BMS-986192 small-molecule inhibitor and conjugated, targeting programmed death-ligand 1 (PD-L1), enabling visualization of tumors such as lung cancer and melanoma.Primarily renal excretion.",,,,,,
RDC01136,[68Ga]Ga-NOTA-A1-His,[68Ga]Ga-NOTA-A1-His,Preclinical,Diagnosis,40833585,10.1186/s41181-025-00380-5,,,,,,"[68Ga]Ga-NOTA-A1-His is a PET imaging probe that uses gallium-68 as the radionuclide is based on the A1-His structure to target tumor-associated antigens, used for visual detection of tumors such as solid tumors.Primarily renal excretion.",,,,,,
RDC01137,[68Ga]Ga-DOTA-A1-His,[68Ga]Ga-DOTA-A1-His,Preclinical,Diagnosis,40833585,10.1186/s41181-025-00380-5,,,,,,"[68Ga]Ga-DOTA-A1-His is a PET imaging tracer labeled with gallium-68, conjugated to an A1-His–based targeting moiety for tumor-associated antigens, enabling visualization of solid tumors.Primarily renal excretion.",,,,,,
RDC01138,[64Cu]Cu-14,[64Cu]Cu-14,Preclinical,Diagnosis,38372838,10.1186/s41181-024-00243-5,CC1=C(COC2=CC(OCC3=CN=CC(S(C)=O)=C3)=C(C=C2Br)CN[C@@H](CS(=O)(O)=O)C(NCCS(=O)(O)=O)=O)C=CC=C1C4=CC=CC(OCC5=CN(CCCN6CCN(CC6)C([C@H](CS(=O)(O)=O)NC(CC[C@@H]7[N@]8(CC[N](CC(O)=O)9CC%10)CC[N@]%11%10CC(O[64Cu+2]%1198OC7=O)=O)=O)=O)N=N5)=C4C,DSTR01138,,,,"[64Cu]Cu-14 is a diagnostic radiopharmaceutical that specifically binds to integrin alphavbeta3 targets on tumor cells and vasculature, utilizing the radionuclide Copper-64 to emit positrons for precision PET imaging of solid tumors such as gliomas.Primarily renal excretion.",,,,,,
RDC01139,[64Cu]Cu-15,[64Cu]Cu-15,Preclinical,Diagnosis,38372838,10.1186/s41181-024-00243-5,,,,,,"[64Cu]Cu-15 is a radiopharmaceutical diagnostic agent that specifically targets integrin alphavbeta3 expressed on solid tumors (such as gliomas) and their neovasculature, utilizing the radionuclide Copper-64 for high-sensitivity PET imaging.Primarily renal excretion.",,,,,,
RDC01140,[64Cu]Cu-16,[64Cu]Cu-16,Preclinical,Diagnosis,38372838,10.1186/s41181-024-00243-5,,,,,,"[64Cu]Cu-16 is a radiopharmaceutical tracer that specifically targets integrin alphavbeta3 on solid tumors such as gliomas and their vasculature, utilizing the radionuclide Copper-64 for high-contrast PET imaging.Primarily renal excretion.",,,,,,
RDC01141,[64Cu]Cu-17,[64Cu]Cu-17,Preclinical,Diagnosis,38372838,10.1186/s41181-024-00243-5,O=C(CCCC(NC12CN3CCN4CC(NC(CCCC(N[C@H](C(N5CCN(CCCN6C=C(COC7=C(C(C8=CC=CC(COC9=CC(OCC%10=CN=CC(S(C)=O)=C%10)=C(C=C9Br)CN[C@@H](CS(=O)(O)=O)C(NCCS(=O)(O)=O)=O)=C8C)=CC=C7)C)N=N6)CC5)=O)CS(=O)(O)=O)=O)=O)(C[N@](CC[N@@]%11(C2)[H])([64Cu+2]%1134%12%13)[H])C[N@]%12([H])CC[N@]%13([H])C1)=O)N[C@H](C(N%14CCN(CCCN%15C=C(COC%16=C(C(C%17=CC=CC(COC%18=CC(OCC%19=CN=CC(S(C)=O)=C%19)=C(C=C%18Br)CN[C@@H](CS(=O)(O)=O)C(NCCS(=O)(O)=O)=O)=C%17C)=CC=C%16)C)N=N%15)CC%14)=O)CS(=O)(O)=O,DSTR01141,,,,"[64Cu]Cu-17 is a radiopharmaceutical tracer that targets integrin alphavbeta3 overexpressed in solid tumors such as gliomas and their neovasculature, utilizing the radionuclide Copper-64 for precision PET imaging of the tumor microenvironment.",,,,,,
RDC01142,[64Cu]Cu-HKP2201,[64Cu]HKP2201,Preclinical,Diagnosis,37368947,10.1021/acs.molpharmaceut.3c00382,O=C(O1)C[N]23CC[N]45CC(OC24617[N@@](CC(NCCOCCOCCOCN[C@@H](CC8=CNC9=C8C=CC=C9)C(N[C@@H](CC%10=NC=NC%10)C(N[C@H](C(N[C@H](C(N[C@@H](CC%11=CC=C(O)C=C%11)C(N[C@@H](CC%12=CC=C(O)C=C%12)C(N[C@]([H])(C(N[C@@H](CC%13=CNC%14=C%13C=CC=C%14)C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@]([H])(C(O)=O)[C@@H](C)O)=O)CC(N)=O)=O)CC(C)C)=O)CC(N)=O)=O)=O)[C@@H](C)O)=O)=O)=O)CO)=O)CCCNC(N)=N)=O)=O)=O)(CC5)CC[N](CC(O7)=O)6CC3)=O,DSTR01142,,,,"[64Cu]Cu-HKP2201 is a radiopharmaceutical agent that specifically targets integrin alphavbeta3 on solid tumors such as gliomas and their vasculature, utilizing the radionuclide Copper-64 for high-performance PET imaging of the tumor and its microenvironment.Primarily renal excretion.",,,,,,
